workerid,proliferate.condition,big_filler,cond,instruction,loc_big_filler,loc_contrast,loc_small_filler,loc_target_pic,pragContext,response,response_times,small_filler,target_contrast_bad,target_contrast_good,target_pic,trial,trialID,trialType,trial_number,utterance_type,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
17,condition1,dress_roses.jpg,semantic_control,Click on the asparagus,.loc4,.loc2,.loc1,.loc3,bad,"['loc1', 'loc2']","[1202, 2523]",dress_flowers.jpg,asparagus_small.jpg,thimble_small.jpg,asparagus_big.jpg,287,filler167,filler,75,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,neckpillow_pink.jpg,semantic_control,Click on the bowlingball,.loc3,.loc2,.loc1,.loc4,bad,"['loc2', 'loc2']","[799, 1763]",neckpillow_purple.jpg,bowlingball_big.jpg,helicopter_big.jpg,bowlingball_small.jpg,266,filler146,filler,76,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,pill_hard.jpg,semantic_control,Click on the radish,.loc3,.loc4,.loc1,.loc2,bad,"['loc2', 'loc2']","[801, 1565]",pill_capsule.jpg,radish_big.jpg,bikewithbasket_big.jpg,radish_small.jpg,256,filler136,filler,77,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,legoman_cult.jpg,semantic_control,Click on the horse,.loc2,.loc1,.loc4,.loc3,bad,"['loc1', 'loc1']","[1420, 1852]",legoman_sailor.jpg,horse_big.jpg,bobcat_big.jpg,horse_small.jpg,250,filler130,filler,78,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,windmill_big.jpg,contrast_control,Click on the kiwi,.loc4,.loc2,.loc3,.loc1,bad,"['loc1', 'loc1']","[1060, 1746]",windmill_small.jpg,kiwi_small.jpg,tote_small.jpg,kiwi_big.jpg,239,filler119,filler,79,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,bone_big.jpg,no_contrast,Click on the small pencil,.loc4,.loc1,.loc2,.loc3,bad,"['loc1', 'loc2', 'loc2']","[868, 3797, 4401]",screwdriver_small.jpg,corn_big.jpg,corn_big.jpg,pencil_small.jpg,23,test23,test,80,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,dustpan_big.jpg,semantic_contrast,Click on the rainbow slinky,.loc3,.loc1,.loc2,.loc4,bad,"['loc2', 'loc4', 'loc4']","[1080, 2666, 3636]",measuringcups_small.jpg,golfiron.jpg,slinky_silver.jpg,slinky_rainbow.jpg,143,filler23,filler,81,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,bananas_big.jpg,no_contrast,Click on the giraffe,.loc4,.loc2,.loc1,.loc3,bad,"['loc1', 'loc2']","[1335, 3082]",conch_small.jpg,giraffe_big.jpg,rope_big.jpg,giraffe_small.jpg,91,train51,train,82,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,bobcat_big.jpg,semantic_contrast,Click on the one dollarbills,.loc2,.loc4,.loc3,.loc1,bad,"['loc1', 'loc1', 'loc1']","[1610, 2333, 3525]",juicer_small.jpg,daisies.jpg,dollarbills_five.jpg,dollarbills_one.jpg,130,filler10,filler,83,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,coconut_big.jpg,no_contrast,Click on the toy,.loc2,.loc3,.loc1,.loc4,bad,"['loc1', 'loc4']","[1499, 3058]",stingray_small.jpg,toy_small.jpg,camel_small.jpg,toy_big.jpg,106,train66,train,84,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,weddingcake_big.jpg,semantic_contrast,Click on the red bathingsuit,.loc3,.loc2,.loc4,.loc1,bad,"['loc2', 'loc2', 'loc1']","[1467, 2156, 3267]",jackolantern_small.jpg,chopsticks.jpg,bathingsuit_blue.jpg,bathingsuit_red.jpg,127,filler7,filler,85,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,sewingmachine_big.jpg,contrast_control,Click on the nest,.loc1,.loc2,.loc4,.loc3,bad,"['loc1', 'loc2']","[889, 2195]",sewingmachine_small.jpg,nest_big.jpg,victrola_big.jpg,nest_small.jpg,206,filler86,filler,86,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,coconut_big.jpg,contrast_control,Click on the piano,.loc2,.loc4,.loc1,.loc3,bad,"['loc2', 'loc3']","[751, 2236]",coconut_small.jpg,piano_small.jpg,paperclips_small.jpg,piano_big.jpg,187,filler67,filler,87,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,feather_gold.jpg,semantic_control,Click on the telescope,.loc1,.loc3,.loc4,.loc2,bad,"['loc1', 'loc2']","[1083, 2375]",feather_blue.jpg,telescope_small.jpg,thermos_small.jpg,telescope_big.jpg,289,filler169,filler,88,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,pooltable_big.jpg,contrast,Click on the small banjo,.loc1,.loc4,.loc3,.loc2,bad,"['loc1', 'loc1', 'loc2']","[1163, 1906, 3170]",crib_small.jpg,dropper_big.jpg,banjo_big.jpg,banjo_small.jpg,68,train28,train,89,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,panflute_big.jpg,no_contrast,Click on the big brush,.loc2,.loc4,.loc1,.loc3,bad,"['loc2', 'loc2', 'loc3']","[1029, 1981, 3451]",dolphin_small.jpg,lobster_small.jpg,lobster_small.jpg,brush_big.jpg,22,test22,test,90,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,fishingpole_big.jpg,contrast_control,Click on the laptop,.loc2,.loc4,.loc1,.loc3,bad,"['loc3', 'loc3']","[1160, 1987]",fishingpole_small.jpg,laptop_small.jpg,hay_small.jpg,laptop_big.jpg,215,filler95,filler,91,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,clock_cuckoo.jpg,semantic_control,Click on the sheep,.loc4,.loc1,.loc2,.loc3,bad,"['loc3', 'loc3']","[751, 1582]",clock_grandfather.jpg,sheep_big.jpg,payphone_big.jpg,sheep_small.jpg,288,filler168,filler,92,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,woodperson_big.jpg,semantic_contrast,Click on the nuts chocolatebar,.loc3,.loc1,.loc4,.loc2,bad,"['loc3', 'loc2', 'loc2']","[990, 3425, 4636]",joystick_small.jpg,constructionhelmet.jpg,chocolatebar_nonuts.jpg,chocolatebar_nuts.jpg,129,filler9,filler,93,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,pumpkin_real.jpg,semantic_control,Click on the sunflower,.loc2,.loc3,.loc4,.loc1,bad,"['loc1', 'loc1']","[3836, 4978]",pumpkin_cookie.jpg,sunflower_big.jpg,tweezers_big.jpg,sunflower_small.jpg,284,filler164,filler,94,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,keyboard_big.jpg,contrast,Click on the big suit,.loc4,.loc3,.loc2,.loc1,bad,"['loc1', 'loc1', 'loc1']","[1346, 2464, 3440]",redrose_small.jpg,qtip_small.jpg,suit_small.jpg,suit_big.jpg,73,train33,train,95,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,hairclip_big.jpg,contrast,Click on the small bird,.loc4,.loc2,.loc3,.loc1,bad,"['loc2', 'loc2', 'loc2']","[5099, 5965, 7043]",trophy_small.jpg,bird_big.jpg,bird_big.jpg,bird_small.jpg,10,test10,test,96,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,garlicpress_blue.jpg,semantic_control,Click on the sock,.loc2,.loc1,.loc4,.loc3,bad,"['loc2', 'loc1']","[1112, 6274]",garlicpress_red.jpg,sock_small.jpg,redbean_small.jpg,sock_big.jpg,279,filler159,filler,97,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,mailbox_farm.jpg,semantic_control,Click on the axe,.loc3,.loc4,.loc1,.loc2,bad,"['loc1', 'loc2']","[2805, 4460]",mailbox_green.jpg,axe_big.jpg,turkey_big.jpg,axe_small.jpg,244,filler124,filler,98,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,computermouse_big.jpg,semantic_contrast,Click on the yellow highlighter,.loc4,.loc1,.loc2,.loc3,bad,"['loc2', 'loc3', 'loc3']","[1282, 2601, 3102]",persianrug_small.jpg,picnictable.jpg,highlighter_pink.jpg,highlighter_yellow.jpg,156,filler36,filler,99,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,glasses_tortoise.jpg,semantic_control,Click on the couch,.loc3,.loc2,.loc4,.loc1,bad,"['loc1', 'loc1']","[1332, 2165]",glasses_blue.jpg,couch_big.jpg,cheeseplate_big.jpg,couch_small.jpg,300,filler180,filler,100,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,pineapple_big.jpg,contrast,Click on the small igloo,.loc1,.loc2,.loc4,.loc3,bad,"['loc1', 'loc4', 'loc3']","[889, 2753, 4054]",snowflake_small.jpg,canon_big.jpg,igloo_big.jpg,igloo_small.jpg,78,train38,train,101,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,sponge_big.jpg,contrast,Click on the small monkey,.loc1,.loc3,.loc4,.loc2,bad,"['loc2', 'loc2', 'loc2']","[1359, 2044, 2764]",sportsbag_small.jpg,monkey_big.jpg,monkey_big.jpg,monkey_small.jpg,19,test19,test,102,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,tape_big.jpg,no_contrast,Click on the big bunny,.loc1,.loc4,.loc2,.loc3,bad,"['loc2', 'loc1', 'loc3']","[886, 2542, 3471]",lightbulb_small.jpg,fish_small.jpg,fish_small.jpg,bunny_big.jpg,37,test37,test,103,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,exerciseball_big.jpg,semantic_contrast,Click on the hawaiian shirt,.loc3,.loc4,.loc2,.loc1,bad,"['loc1', 'loc1', 'loc1']","[1055, 1993, 2722]",policecar_small.jpg,yellowrose.jpg,shirt_corvette.jpg,shirt_hawaiian.jpg,163,filler43,filler,104,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,telescope_big.jpg,no_contrast,Click on the zebra,.loc3,.loc2,.loc4,.loc1,bad,"['loc1', 'loc1']","[1216, 2112]",icecreambar_small.jpg,zebra_big.jpg,bat_big.jpg,zebra_small.jpg,109,train69,train,105,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,panda_big.jpg,contrast,Click on the big paperbag,.loc4,.loc2,.loc3,.loc1,bad,"['loc1', 'loc1', 'loc1']","[842, 2052, 2717]",gong_small.jpg,pencilsharpener_small.jpg,paperbag_small.jpg,paperbag_big.jpg,41,train1,train,106,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,plastichouse_big.jpg,contrast,Click on the small checkerboard,.loc4,.loc2,.loc3,.loc1,bad,"['loc1', 'loc1', 'loc1']","[799, 3160, 3925]",stoplight_small.jpg,binoculars_big.jpg,checkerboard_big.jpg,checkerboard_small.jpg,44,train4,train,107,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,batteries_big.jpg,semantic_contrast,Click on the round loafofbread,.loc3,.loc2,.loc4,.loc1,bad,"['loc1', 'loc1', 'loc1']","[666, 1651, 2312]",kneehammer_small.jpg,flamingo.jpg,loafofbread_rectangular.jpg,loafofbread_round.jpg,134,filler14,filler,108,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,rollerblades_big.jpg,contrast_control,Click on the doll,.loc3,.loc2,.loc1,.loc4,bad,"['loc1', 'loc2']","[997, 2382]",rollerblades_small.jpg,doll_big.jpg,ring_big.jpg,doll_small.jpg,232,filler112,filler,109,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,firealarm_big.jpg,contrast,Click on the big violin,.loc2,.loc4,.loc3,.loc1,bad,"['loc2', 'loc2', 'loc1']","[868, 25585, 27089]",beaker_small.jpg,maracas_small.jpg,violin_small.jpg,violin_big.jpg,53,train13,train,110,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,cane_big.jpg,no_contrast,Click on the small onion,.loc1,.loc4,.loc2,.loc3,bad,"['loc1', 'loc1', 'loc3']","[5817, 6672, 8139]",alligator_small.jpg,hat_big.jpg,hat_big.jpg,onion_small.jpg,25,test25,test,111,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,laptop_big.jpg,no_contrast,Click on the big starfish,.loc1,.loc2,.loc3,.loc4,bad,"['loc1', 'loc1', 'loc4']","[1071, 2252, 3791]",toyoctopus_small.jpg,bottle_small.jpg,bottle_small.jpg,starfish_big.jpg,35,test35,test,112,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,candle_big.jpg,contrast_control,Click on the baseballglove,.loc2,.loc1,.loc4,.loc3,bad,"['loc1', 'loc1']","[1417, 2945]",candle_small.jpg,baseballglove_big.jpg,africanmask_big.jpg,baseballglove_small.jpg,212,filler92,filler,113,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,lawnmower_big.jpg,semantic_contrast,Click on the glass bottle,.loc3,.loc1,.loc4,.loc2,bad,"['loc1', 'loc2', 'loc2']","[7762, 9130, 9883]",paintroller_small.jpg,gardeningpail.jpg,bottle_plastic.jpg,bottle_glass.jpg,150,filler30,filler,114,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,bowtie_big.jpg,no_contrast,Click on the owl,.loc3,.loc1,.loc4,.loc2,bad,"['loc1', 'loc1']","[1152, 1966]",faucet_small.jpg,owl_big.jpg,house_big.jpg,owl_small.jpg,97,train57,train,115,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,bootie_big.jpg,semantic_contrast,Click on the red wine,.loc3,.loc2,.loc4,.loc1,bad,"['loc1', 'loc1', 'loc1']","[1032, 1932, 2484]",jar_small.jpg,cockerspaniel.jpg,wine_white.jpg,wine_red.jpg,128,filler8,filler,116,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,typewriter_old.jpg,semantic_control,Click on the peanut,.loc1,.loc4,.loc3,.loc2,bad,"['loc1', 'loc2']","[896, 2199]",typewriter_modern.jpg,peanut_big.jpg,birdcage_big.jpg,peanut_small.jpg,292,filler172,filler,117,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,scooter_big.jpg,semantic_contrast,Click on the pink cooler,.loc4,.loc2,.loc3,.loc1,bad,"['loc2', 'loc1', 'loc1']","[1049, 2215, 2901]",pepperoni_small.jpg,rainboots.jpg,cooler_blue.jpg,cooler_pink.jpg,154,filler34,filler,118,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,coral_big.jpg,no_contrast,Click on the elephant,.loc3,.loc1,.loc2,.loc4,bad,"['loc1', 'loc1']","[755, 1602]",garlic_small.jpg,elephant_small.jpg,butterfly_small.jpg,elephant_big.jpg,88,train48,train,119,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,button_big.jpg,contrast,Click on the big alarmclock,.loc4,.loc2,.loc3,.loc1,bad,"['loc1', 'loc4', 'loc1']","[791, 2226, 4369]",artichoke_small.jpg,earth_small.jpg,alarmclock_small.jpg,alarmclock_big.jpg,61,train21,train,120,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,broccoli_big.jpg,contrast_control,Click on the hippo,.loc1,.loc4,.loc3,.loc2,bad,"['loc1', 'loc2']","[956, 2073]",broccoli_small.jpg,hippo_small.jpg,firepants_small.jpg,hippo_big.jpg,237,filler117,filler,121,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,babyswing_big.jpg,semantic_contrast,Click on the green bellpeppers,.loc1,.loc4,.loc2,.loc3,bad,"['loc1', 'loc3', 'loc3']","[1166, 2677, 3244]",redkettle_small.jpg,dogbones.jpg,bellpeppers_red.jpg,bellpeppers_green.jpg,131,filler11,filler,122,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,puppy_big.jpg,contrast,Click on the small boat,.loc1,.loc2,.loc4,.loc3,bad,"['loc2', 'loc2', 'loc3']","[1372, 2042, 3856]",lighthouse_small.jpg,usbstick_big.jpg,boat_big.jpg,boat_small.jpg,74,train34,train,123,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,windmill_big.jpg,contrast,Click on the small lobster,.loc1,.loc2,.loc4,.loc3,bad,"['loc3', 'loc3', 'loc3']","[754, 1788, 2491]",cake_small.jpg,lobster_big.jpg,lobster_big.jpg,lobster_small.jpg,2,test2,test,124,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,scarf_big.jpg,contrast_control,Click on the cane,.loc2,.loc1,.loc3,.loc4,bad,"['loc2', 'loc4']","[1446, 2837]",scarf_small.jpg,cane_small.jpg,stampset_small.jpg,cane_big.jpg,205,filler85,filler,125,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,stapler_big.jpg,contrast,Click on the big pickle,.loc2,.loc3,.loc4,.loc1,bad,"['loc1', 'loc1', 'loc1']","[1715, 2699, 3416]",tennisball_small.jpg,pickle_small.jpg,pickle_small.jpg,pickle_big.jpg,1,test1,test,126,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,tambourine_big.jpg,contrast,Click on the small domino,.loc3,.loc1,.loc4,.loc2,bad,"['loc1', 'loc1', 'loc2']","[794, 1706, 3168]",eggs_small.jpg,peeler_big.jpg,domino_big.jpg,domino_small.jpg,62,train22,train,127,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,string_jute.jpg,semantic_control,Click on the tank,.loc1,.loc4,.loc2,.loc3,bad,"['loc2', 'loc4']","[1456, 2869]",string_white.jpg,tank_big.jpg,kimono_big.jpg,tank_small.jpg,270,filler150,filler,128,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,accordion_big.jpg,no_contrast,Click on the big kayak,.loc1,.loc4,.loc3,.loc2,bad,"['loc2', 'loc2', 'loc2']","[924, 1804, 2598]",microscope_small.jpg,bird_small.jpg,bird_small.jpg,kayak_big.jpg,30,test30,test,129,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,tractor_big.jpg,contrast_control,Click on the beermug,.loc2,.loc4,.loc3,.loc1,bad,"['loc2', 'loc4']","[824, 2528]",tractor_small.jpg,beermug_small.jpg,conch_small.jpg,beermug_big.jpg,227,filler107,filler,130,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,ostrich_big.jpg,contrast_control,Click on the sponge,.loc1,.loc2,.loc4,.loc3,bad,"['loc2', 'loc2']","[976, 1827]",ostrich_small.jpg,sponge_small.jpg,shears_small.jpg,sponge_big.jpg,199,filler79,filler,131,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,phone_antique.jpg,semantic_control,Click on the chocolatebar,.loc1,.loc4,.loc2,.loc3,bad,"['loc2', 'loc4']","[1219, 2456]",phone_modern.jpg,chocolatebar_big.jpg,scooter_big.jpg,chocolatebar_small.jpg,274,filler154,filler,132,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,bandage_big.jpg,contrast,Click on the small nut,.loc4,.loc1,.loc2,.loc3,bad,"['loc2', 'loc2', 'loc3']","[931, 2123, 3488]",axe_small.jpg,spotlight_big.jpg,nut_big.jpg,nut_small.jpg,64,train24,train,133,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,beaver_big.jpg,contrast_control,Click on the suitcase,.loc3,.loc2,.loc1,.loc4,bad,"['loc3', 'loc4']","[839, 2147]",beaver_small.jpg,suitcase_small.jpg,candyapple_small.jpg,suitcase_big.jpg,211,filler91,filler,134,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,goose_big.jpg,contrast_control,Click on the muffin,.loc4,.loc2,.loc1,.loc3,bad,"['loc4', 'loc3']","[1447, 2790]",goose_small.jpg,muffin_small.jpg,palette_small.jpg,muffin_big.jpg,183,filler63,filler,135,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,magnifyingglass_big.jpg,no_contrast,Click on the schoolbus,.loc4,.loc1,.loc2,.loc3,bad,"['loc2', 'loc1']","[1412, 2693]",package_small.jpg,schoolbus_small.jpg,snail_small.jpg,schoolbus_big.jpg,116,train76,train,136,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,croissant_big.jpg,contrast_control,Click on the soap,.loc2,.loc1,.loc3,.loc4,bad,"['loc2', 'loc1']","[1063, 2523]",croissant_small.jpg,soap_small.jpg,sportsbag_small.jpg,soap_big.jpg,189,filler69,filler,137,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,cucumber_big.jpg,contrast,Click on the big bat,.loc2,.loc4,.loc1,.loc3,bad,"['loc1', 'loc2', 'loc3']","[1000, 3067, 4369]",sewingmachine_big.jpg,paintcan_small.jpg,bat_small.jpg,bat_big.jpg,69,train29,train,138,modified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
17,condition1,table_big.jpg,no_contrast,Click on the stool,.loc2,.loc1,.loc3,.loc4,bad,"['loc1', 'loc1']","[1139, 2489]",cushion_small.jpg,stool_big.jpg,jeep_big.jpg,stool_small.jpg,103,train63,train,139,unmodified,[],23,Yes,,4,1,5.00 USD,Female,English,no,Firefox,Windows,720,1280,17.013166666666667,
